Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),Dim-02:TIPUS DE PROPIETAT,VALUE
2022-01-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Vertical",4519.22222222222
2022-01-01T00:00:00Z,"Sant Martí",10,Districte,"Vertical",2880.05
2022-01-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",3783.97058823529
2022-01-01T00:00:00Z,"el Carmel",37,Barri,"Vertical",2542.875
2022-01-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3629.03703703704
2022-01-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2305.8
2022-01-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",2157.06701030928
2022-01-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",4032.77934272301
2022-01-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",4113.125
2022-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Vertical",4664.88461538462
2022-01-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",4621.2358490566
2022-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",2717.9375
2022-01-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3609.64599483204
2022-01-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",4358.90476190476
2022-01-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3505.28082191781
2022-01-01T00:00:00Z,"les Corts",19,Barri,"Vertical",1104.16666666667
2022-01-01T00:00:00Z,"Can Baró",34,Barri,"Horitzontal",2989.2375
2022-01-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2770.21195652174
2022-01-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3122.8
2022-01-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",4559.13333333333
2022-01-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3242.96666666667
2022-01-01T00:00:00Z,"Can Baró",34,Barri,"Vertical",2016.4
2022-01-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1696.4
2022-01-01T00:00:00Z,"la Sagrera",61,Barri,"Vertical",2500.0
2022-01-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4634.35407725322
2022-01-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3496.12775330397
2022-01-01T00:00:00Z,"Porta",45,Barri,"Vertical",4079.375
2022-01-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",2052.20754716981
2022-01-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3493.80160857909
2022-01-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3341.35211267606
2022-01-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2345.74237288136
2022-01-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Vertical",6012.4
2022-01-01T00:00:00Z,"Gràcia",6,Districte,"Vertical",3483.42592592593
2022-02-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",5665.25
2022-02-01T00:00:00Z,"la Prosperitat",52,Barri,"Horitzontal",2154.54166666667
2022-02-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3493.52777777778
2022-02-01T00:00:00Z,"Can Baró",34,Barri,"Vertical",2685.8
2022-02-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1497.8
2022-02-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2218.29166666667
2022-02-01T00:00:00Z,"Can Baró",34,Barri,"Horitzontal",3106.375
2022-02-01T00:00:00Z,"el Bon Pastor",59,Barri,"Horitzontal",2051.66666666667
2022-02-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3203.57142857143
2022-02-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",3195.8
2022-02-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",2883.0
2022-02-01T00:00:00Z,"Sant Andreu",60,Barri,"Vertical",4148.4
2022-02-01T00:00:00Z,"Barcelona",-1,Municipi,"Vertical",3016.29310344828
2022-02-01T00:00:00Z,"Canyelles",49,Barri,"Horitzontal",2367.6
2022-02-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",4467.97619047619
2022-02-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3927.84848484849
2022-02-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",3722.66666666667
2022-02-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",3046.06060606061
2022-02-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Horitzontal",2956.8
2022-02-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",4451.46808510638
2022-02-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3727.4606741573
2022-02-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2360.34042553192
2022-02-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",2998.0
2022-02-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",3790.4
2022-02-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4297.2311827957
2022-02-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",2832.90476190476
2022-02-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3128.77777777778
2022-02-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",2920.00952380952
2022-02-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",4954.1
2022-02-01T00:00:00Z,"Pedralbes",21,Barri,"Vertical",3470.8
2022-02-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",5668.22916666667
2022-03-01T00:00:00Z,"Sants - Badal",17,Barri,"Vertical",4185.28571428571
2022-03-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",4945.93333333333
2022-03-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4325.20512820513
2022-03-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",5446.89655172414
2022-03-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",5400.57894736842
2022-03-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",3640.46153846154
2022-03-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3926.38461538462
2022-03-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2196.03424657534
2022-03-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3059.0
2022-03-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2106.77142857143
2022-03-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",4112.04
2022-03-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Horitzontal",1756.82352941176
2022-03-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",4941.94915254237
2022-03-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2581.64
2022-03-01T00:00:00Z,"Eixample",2,Districte,"Vertical",3477.54545454545
2022-03-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",2120.33333333333
2022-03-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2704.584
2022-03-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3088.16666666667
2022-03-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3524.62962962963
2022-03-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",3712.03448275862
2022-03-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",4190.91304347826
2022-03-01T00:00:00Z,"la Teixonera",38,Barri,"Horitzontal",2020.0
2022-03-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",4089.54901960784
2022-03-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3418.18907563025
2022-03-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",2055.0
2022-03-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",6080.67213114754
2022-03-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3816.58333333333
2022-03-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",3619.75555555556
2022-03-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3322.8125
2022-03-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2843.10526315789
2022-03-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Horitzontal",2865.33333333333
2022-03-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2231.24137931034
2022-03-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3592.64705882353
2022-04-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",3686.31818181818
2022-04-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Horitzontal",2004.4
2022-04-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3037.40909090909
2022-04-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",2791.0
2022-04-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",2831.85714285714
2022-04-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",3032.0303030303
2022-04-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3369.46892655367
2022-04-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",3104.83783783784
2022-04-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",4338.75
2022-04-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3485.42857142857
2022-04-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",4032.35897435897
2022-04-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",4665.29166666667
2022-04-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",3177.75
2022-04-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Horitzontal",4707.95161290323
2022-04-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2612.0
2022-04-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2564.8
2022-04-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2333.26086956522
2022-04-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",3991.70967741935
2022-04-01T00:00:00Z,"el Poblenou",68,Barri,"Horitzontal",3934.68
2022-04-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",4565.52941176471
2022-04-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",4081.61111111111
2022-04-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3619.82
2022-04-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2882.72380952381
2022-04-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",4328.85
2022-04-01T00:00:00Z,"la Salut",30,Barri,"Vertical",6455.6
2022-04-01T00:00:00Z,"la Teixonera",38,Barri,"Horitzontal",2036.15789473684
2022-04-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Horitzontal",2915.92307692308
2022-04-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3178.18181818182
2022-04-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",2479.53333333333
2022-04-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3951.60869565217
2022-04-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",2286.47826086957
2022-04-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1534.68421052632
2022-05-01T00:00:00Z,"Sant Andreu",60,Barri,"Horitzontal",3155.0
2022-05-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",2788.42857142857
2022-05-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",3536.71428571429
2022-05-01T00:00:00Z,"el Bon Pastor",59,Barri,"Horitzontal",2253.6
2022-05-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",3844.33333333333
2022-05-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3452.71551724138
2022-05-01T00:00:00Z,"la Marina de Port",13,Barri,"Horitzontal",2375.6511627907
2022-05-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Horitzontal",3870.0
2022-05-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3333.73708920188
2022-05-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Vertical",1648.0
2022-05-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",5061.45454545455
2022-05-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",4008.10769230769
2022-05-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3481.76073187896
2022-05-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Horitzontal",2374.0
2022-05-01T00:00:00Z,"Canyelles",49,Barri,"Horitzontal",2134.8
2022-05-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3940.5
2022-05-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",1982.8
2022-05-01T00:00:00Z,"la Salut",30,Barri,"Horitzontal",3908.57142857143
2022-05-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2259.16666666667
2022-05-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",2643.25
2022-05-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Horitzontal",4223.625
2022-05-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3340.23529411765
2022-05-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",3050.11111111111
2022-05-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",3098.0
2022-05-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2272.15862068966
2022-05-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Horitzontal",4785.28571428572
2022-05-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2767.07692307692
2022-05-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3449.5
2022-05-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2806.53571428571
2022-05-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",3957.3125
2022-05-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3779.56756756757
2022-06-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",4459.5652173913
2022-06-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Vertical",4103.25
2022-06-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",2679.77777777778
2022-06-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",4379.68
2022-06-01T00:00:00Z,"Sants - Badal",17,Barri,"Vertical",1545.16666666667
2022-06-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4506.02
2022-06-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",2906.61538461539
2022-06-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",3902.51515151515
2022-06-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",3277.38888888889
2022-06-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Horitzontal",3596.09090909091
2022-06-01T00:00:00Z,"Hostafrancs",15,Barri,"Horitzontal",4289.38461538462
2022-06-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",5523.5
2022-06-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3793.64150943396
2022-06-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Horitzontal",5091.5
2022-06-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",4702.84090909091
2022-06-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",4044.65454545455
2022-06-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",2676.64285714286
2022-06-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",3114.20138888889
2022-06-01T00:00:00Z,"el Bon Pastor",59,Barri,"Horitzontal",2238.15384615385
2022-06-01T00:00:00Z,"Sants - Badal",17,Barri,"Horitzontal",3189.95
2022-06-01T00:00:00Z,"Ciutat Vella",1,Districte,"Vertical",2281.0
2022-06-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",4129.44444444444
2022-06-01T00:00:00Z,"Sant Martí",10,Districte,"Vertical",1672.28571428571
2022-06-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",4356.5
2022-06-01T00:00:00Z,"Sant Martí",10,Districte,"Horitzontal",3970.67164179105
2022-06-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2436.72727272727
2022-06-01T00:00:00Z,"la Prosperitat",52,Barri,"Horitzontal",4858.52173913044
2022-06-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Horitzontal",3746.72727272727
2022-06-01T00:00:00Z,"les Roquetes",50,Barri,"Horitzontal",3237.91666666667
2022-06-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3660.20588235294
2022-06-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",3920.75
2022-06-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",5986.29166666667
2022-06-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",4622.91176470588
2022-07-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Vertical",2543.15151515152
2022-07-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",4713.62222222222
2022-07-01T00:00:00Z,"Pedralbes",21,Barri,"Horitzontal",4530.625
2022-07-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Horitzontal",3401.71428571429
2022-07-01T00:00:00Z,"el Clot",65,Barri,"Horitzontal",4524.28571428572
2022-07-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",1536.76470588235
2022-07-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3801.90909090909
2022-07-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",3660.5
2022-07-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Horitzontal",3089.49743589744
2022-07-01T00:00:00Z,"Les Corts",4,Districte,"Vertical",3027.42857142857
2022-07-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",3713.82352941176
2022-07-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2342.94117647059
2022-07-01T00:00:00Z,"Les Corts",4,Districte,"Horitzontal",4080.26966292135
2022-07-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",1728.11111111111
2022-07-01T00:00:00Z,"Can Baró",34,Barri,"Horitzontal",3539.36363636364
2022-07-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2247.8125
2022-07-01T00:00:00Z,"Ciutat Vella",1,Districte,"Horitzontal",3959.88535031847
2022-07-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",4114.46153846154
2022-07-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Vertical",3385.2
2022-07-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Horitzontal",4769.48837209302
2022-07-01T00:00:00Z,"la Prosperitat",52,Barri,"Horitzontal",2419.18518518519
2022-07-01T00:00:00Z,"el Guinardó",35,Barri,"Horitzontal",3498.80952380952
2022-07-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Horitzontal",4098.57142857143
2022-07-01T00:00:00Z,"Sant Martí",10,Districte,"Vertical",2998.45454545455
2022-07-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Vertical",3857.28571428571
2022-07-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",2638.625
2022-07-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",2739.85185185185
2022-07-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",4964.05263157895
2022-07-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Vertical",1388.125
2022-07-01T00:00:00Z,"la Vall d'Hebron",41,Barri,"Horitzontal",3252.83333333333
2022-07-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2372.95652173913
2022-07-01T00:00:00Z,"Sant Andreu",9,Districte,"Vertical",2772.2
2022-07-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",3160.77707006369
2022-07-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",4276.89285714286
2022-07-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",3915.22580645161
2022-08-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2229.875
2022-08-01T00:00:00Z,"la Barceloneta",3,Barri,"Horitzontal",3547.5
2022-08-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Horitzontal",3069.66666666667
2022-08-01T00:00:00Z,"la Sagrada Família",6,Barri,"Horitzontal",4186.375
2022-08-01T00:00:00Z,"Sant Andreu",9,Districte,"Horitzontal",2844.85714285714
2022-08-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",5110.91666666667
2022-08-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2430.25
2022-08-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Horitzontal",3227.625
2022-08-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Horitzontal",2533.69230769231
2022-08-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Horitzontal",3546.55555555556
2022-08-01T00:00:00Z,"Barcelona",-1,Municipi,"Vertical",3679.2
2022-08-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Horitzontal",2152.0
2022-08-01T00:00:00Z,"el Fort Pienc",5,Barri,"Horitzontal",3824.76923076923
2022-08-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Horitzontal",2417.58333333333
2022-08-01T00:00:00Z,"Sants",18,Barri,"Horitzontal",3739.78571428571
2022-08-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",3128.44705882353
2022-08-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3599.44
2022-08-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4263.52631578947
2022-08-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",2403.5
2022-08-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",3237.4
2022-08-01T00:00:00Z,"la Guineueta",48,Barri,"Horitzontal",2466.125
2022-09-01T00:00:00Z,"la Sagrera",61,Barri,"Horitzontal",2851.73333333333
2022-09-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Horitzontal",2732.67647058824
2022-09-01T00:00:00Z,"el Carmel",37,Barri,"Horitzontal",2090.82142857143
2022-09-01T00:00:00Z,"Nou Barris",8,Districte,"Horitzontal",2339.66129032258
2022-09-01T00:00:00Z,"Nou Barris",8,Districte,"Vertical",2244.2
2022-09-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Horitzontal",2799.72727272727
2022-09-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Horitzontal",4956.02127659575
2022-09-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Horitzontal",4079.77272727273
2022-09-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Horitzontal",5044.8
2022-09-01T00:00:00Z,"Navas",63,Barri,"Horitzontal",2894.29411764706
2022-09-01T00:00:00Z,"el Coll",29,Barri,"Horitzontal",2949.375
2022-09-01T00:00:00Z,"la Bordeta",16,Barri,"Horitzontal",3611.53333333333
2022-09-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Horitzontal",3800.76470588235
2022-09-01T00:00:00Z,"Porta",45,Barri,"Horitzontal",2609.33333333333
2022-09-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Horitzontal",3986.93333333333
2022-09-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Horitzontal",3050.8
2022-09-01T00:00:00Z,"Verdun",51,Barri,"Horitzontal",2384.38461538462
2022-09-01T00:00:00Z,"Barcelona",-1,Municipi,"Horitzontal",3561.01912777353
2022-09-01T00:00:00Z,"Sant Antoni",10,Barri,"Horitzontal",4166.78571428572
2022-09-01T00:00:00Z,"Sarrià",23,Barri,"Horitzontal",5658.73684210526
2022-09-01T00:00:00Z,"les Tres Torres",24,Barri,"Horitzontal",4347.1
2022-09-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Horitzontal",4571.39130434783
2022-09-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Horitzontal",5885.0
2022-09-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3415.93103448276
2022-09-01T00:00:00Z,"el Raval",1,Barri,"Horitzontal",3073.04166666667
2022-10-01T00:00:00Z,"les Corts",19,Barri,"Horitzontal",4570.73076923077
2022-10-01T00:00:00Z,"Eixample",2,Districte,"Horitzontal",4833.40454545455
2022-10-01T00:00:00Z,"Ciutat Vella",1,Districte,"Vertical",2245.5
2022-10-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Horitzontal",3251.43548387097
2022-10-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Horitzontal",3011.85714285714
2022-10-01T00:00:00Z,"la Teixonera",38,Barri,"Horitzontal",2780.55555555556
2022-10-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Horitzontal",3059.76
2022-10-01T00:00:00Z,"Horta",43,Barri,"Horitzontal",2965.88235294118
2022-10-01T00:00:00Z,"Gràcia",6,Districte,"Horitzontal",3824.94736842105
2022-10-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Horitzontal",4048.77777777778
2022-10-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Horitzontal",3843.04761904762
2022-10-01T00:00:00Z,"la Prosperitat",52,Barri,"Horitzontal",2423.26315789474
