Dim-00:TEMPS,Dim-01:TERRITORI,Dim-01:TERRITORI (order),Dim-01:TERRITORI (type),Dim-02:TIPOLOGIA D’ÚS,VALUE
2023-01-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Aparcament",174.0
2023-01-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Comercial",114.0
2023-01-01T00:00:00Z,"la Teixonera",38,Barri,"Solars",2786.0
2023-01-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Aparcament",5957.0
2023-01-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Solars",716.0
2023-01-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Comercial",2471.0
2023-01-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Equipaments",227.0
2023-01-01T00:00:00Z,"la Salut",30,Barri,"Aparcament",1829.0
2023-01-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Comercial",106.0
2023-01-01T00:00:00Z,"les Corts",19,Barri,"Equipaments",3146.0
2023-01-01T00:00:00Z,"Baró de Viver",58,Barri,"Comercial",305.0
2023-01-01T00:00:00Z,"la Salut",30,Barri,"Turístic",873.0
2023-01-01T00:00:00Z,"Verdun",51,Barri,"Residencial",9875.0
2023-01-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Turístic",236.0
2023-01-01T00:00:00Z,"la Prosperitat",52,Barri,"Equipaments",884.0
2023-01-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Solars",21.0
2023-01-01T00:00:00Z,"Pedralbes",21,Barri,"Residencial",2353.0
2023-01-01T00:00:00Z,"les Corts",19,Barri,"Residencial",38898.0
2023-01-01T00:00:00Z,"Sant Genís dels Agudells",39,Barri,"Comercial",45.0
2023-01-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Residencial",4617.0
2023-01-01T00:00:00Z,"Gràcia",6,Districte,"Residencial",6335.0
2023-01-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Residencial",10339.0
2023-01-01T00:00:00Z,"Can Baró",34,Barri,"Residencial",7066.0
2023-01-01T00:00:00Z,"el Raval",1,Barri,"Equipaments",2977.0
2023-01-01T00:00:00Z,"les Corts",19,Barri,"Comercial",16721.0
2023-01-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Aparcament",4185.0
2023-01-01T00:00:00Z,"Vallbona",56,Barri,"Aparcament",19.0
2023-01-01T00:00:00Z,"la Bordeta",16,Barri,"Industrial",582.0
2023-01-01T00:00:00Z,"el Raval",1,Barri,"Oficina",71.0
2023-01-01T00:00:00Z,"Horta",43,Barri,"Aparcament",2522.0
2023-01-01T00:00:00Z,"Sant Antoni",10,Barri,"No consta",121.0
2023-02-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"No consta",184.0
2023-02-01T00:00:00Z,"Horta",43,Barri,"Solars",11.0
2023-02-01T00:00:00Z,"Barcelona",-1,Municipi,"Oficina",12409.0
2023-02-01T00:00:00Z,"les Roquetes",50,Barri,"Residencial",622.0
2023-02-01T00:00:00Z,"el Bon Pastor",59,Barri,"Comercial",130.0
2023-02-01T00:00:00Z,"Pedralbes",21,Barri,"Solars",5907.0
2023-02-01T00:00:00Z,"Sant Martí",10,Districte,"Aparcament",6376.0
2023-02-01T00:00:00Z,"Gràcia",6,Districte,"Equipaments",4236.0
2023-02-01T00:00:00Z,"el Poblenou",68,Barri,"Industrial",1625.0
2023-02-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Residencial",683.0
2023-02-01T00:00:00Z,"Les Corts",4,Districte,"Comercial",261.0
2023-02-01T00:00:00Z,"el Guinardó",35,Barri,"Residencial",2578.0
2023-02-01T00:00:00Z,"les Roquetes",50,Barri,"Comercial",54.0
2023-02-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Residencial",1582.0
2023-02-01T00:00:00Z,"la Guineueta",48,Barri,"Comercial",164.0
2023-02-01T00:00:00Z,"el Fort Pienc",5,Barri,"Comercial",347.0
2023-02-01T00:00:00Z,"Nou Barris",8,Districte,"Solars",1.0
2023-02-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Aparcament",228.0
2023-02-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Comercial",228.0
2023-02-01T00:00:00Z,"Les Corts",4,Districte,"Aparcament",11851.0
2023-02-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Aparcament",863.0
2023-02-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Aparcament",140.0
2023-02-01T00:00:00Z,"la Sagrada Família",6,Barri,"Comercial",140.0
2023-02-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Aparcament",182.0
2023-02-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Aparcament",104.0
2023-02-01T00:00:00Z,"Sant Martí",10,Districte,"No consta",128.0
2023-02-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Residencial",7937.0
2023-02-01T00:00:00Z,"Sant Martí",10,Districte,"Equipaments",229.0
2023-02-01T00:00:00Z,"el Bon Pastor",59,Barri,"Solars",1168.0
2023-02-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Turístic",1315.0
2023-02-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Residencial",1363.0
2023-02-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Aparcament",1752.0
2023-02-01T00:00:00Z,"Sarrià",23,Barri,"Turístic",1315.0
2023-02-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Equipaments",4236.0
2023-02-01T00:00:00Z,"Canyelles",49,Barri,"Residencial",143.0
2023-02-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Aparcament",440.0
2023-02-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Aparcament",682.0
2023-02-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Residencial",505.0
2023-02-01T00:00:00Z,"Can Baró",34,Barri,"Comercial",66.0
2023-02-01T00:00:00Z,"Eixample",2,Districte,"Industrial",166.0
2023-02-01T00:00:00Z,"el Coll",29,Barri,"Aparcament",17.0
2023-02-01T00:00:00Z,"Porta",45,Barri,"Aparcament",517.0
2023-02-01T00:00:00Z,"la Bordeta",16,Barri,"No consta",73.0
2023-02-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Aparcament",273.0
2023-02-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Aparcament",3233.0
2023-02-01T00:00:00Z,"les Roquetes",50,Barri,"Aparcament",39.0
2023-02-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Comercial",355.0
2023-02-01T00:00:00Z,"la Marina de Port",13,Barri,"Oficina",24.0
2023-02-01T00:00:00Z,"Horta",43,Barri,"Residencial",1067.0
2023-02-01T00:00:00Z,"la Salut",30,Barri,"Aparcament",128.0
2023-02-01T00:00:00Z,"les Corts",19,Barri,"Residencial",2369.0
2023-02-01T00:00:00Z,"la Teixonera",38,Barri,"Oficina",145.0
2023-02-01T00:00:00Z,"Sant Antoni",10,Barri,"Residencial",1848.0
2023-02-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Equipaments",148.0
2023-02-01T00:00:00Z,"el Raval",1,Barri,"Aparcament",399.0
2023-02-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Residencial",6848.0
2023-02-01T00:00:00Z,"la Guineueta",48,Barri,"Residencial",563.0
2023-02-01T00:00:00Z,"Sant Andreu",9,Districte,"Solars",1168.0
2023-02-01T00:00:00Z,"Sant Andreu",9,Districte,"Equipaments",58.0
2023-02-01T00:00:00Z,"Barcelona",-1,Municipi,"Solars",8168.0
2023-02-01T00:00:00Z,"Sant Gervasi - la Bonanova",25,Barri,"Residencial",3122.0
2023-02-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Aparcament",608.0
2023-02-01T00:00:00Z,"Barcelona",-1,Municipi,"Residencial",107142.0
2023-03-01T00:00:00Z,"Barcelona",-1,Municipi,"Solars",1654.0
2023-03-01T00:00:00Z,"Sant Andreu",9,Districte,"Aparcament",2292.0
2023-03-01T00:00:00Z,"Eixample",2,Districte,"No consta",710.0
2023-03-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Residencial",1487.0
2023-03-01T00:00:00Z,"el Coll",29,Barri,"Aparcament",45.0
2023-03-01T00:00:00Z,"la Barceloneta",3,Barri,"Residencial",813.0
2023-03-01T00:00:00Z,"Sant Andreu",60,Barri,"Comercial",578.0
2023-03-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Aparcament",428.0
2023-03-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Residencial",3181.0
2023-03-01T00:00:00Z,"Horta",43,Barri,"No consta",132.0
2023-03-01T00:00:00Z,"el Besòs i el Maresme",70,Barri,"Comercial",57.0
2023-03-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Residencial",4200.0
2023-03-01T00:00:00Z,"Gràcia",6,Districte,"Aparcament",1721.0
2023-03-01T00:00:00Z,"Horta-Guinardó",7,Districte,"No consta",183.0
2023-03-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Comercial",6490.0
2023-03-01T00:00:00Z,"el Bon Pastor",59,Barri,"Comercial",198.0
2023-03-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Residencial",14476.0
2023-03-01T00:00:00Z,"Sant Antoni",10,Barri,"Comercial",143.0
2023-03-01T00:00:00Z,"Canyelles",49,Barri,"Comercial",83.0
2023-03-01T00:00:00Z,"el Coll",29,Barri,"Residencial",807.0
2023-03-01T00:00:00Z,"Ciutat Vella",1,Districte,"Comercial",1848.0
2023-03-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Aparcament",194.0
2023-03-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Comercial",66.0
2023-03-01T00:00:00Z,"el Raval",1,Barri,"Residencial",4690.0
2023-03-01T00:00:00Z,"la Vall d'Hebron",41,Barri,"Comercial",31.0
2023-03-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Residencial",424.0
2023-03-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Equipaments",358.0
2023-03-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Aparcament",103.0
2023-03-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Residencial",451.0
2023-03-01T00:00:00Z,"Sant Andreu",9,Districte,"Solars",403.0
2023-03-01T00:00:00Z,"Can Baró",34,Barri,"Residencial",1330.0
2023-03-01T00:00:00Z,"Montbau",40,Barri,"Residencial",274.0
2023-03-01T00:00:00Z,"el Bon Pastor",59,Barri,"Aparcament",47.0
2023-03-01T00:00:00Z,"la Sagrada Família",6,Barri,"Residencial",3793.0
2023-03-01T00:00:00Z,"Sarrià",23,Barri,"Oficina",45.0
2023-03-01T00:00:00Z,"la Sagrada Família",6,Barri,"Equipaments",1248.0
2023-03-01T00:00:00Z,"la Bordeta",16,Barri,"Residencial",3082.0
2023-03-01T00:00:00Z,"Sant Andreu",9,Districte,"Industrial",4402.0
2023-03-01T00:00:00Z,"Verdun",51,Barri,"Comercial",110.0
2023-03-01T00:00:00Z,"la Teixonera",38,Barri,"Aparcament",258.0
2023-03-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Industrial",2221.0
2023-03-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Comercial",95.0
2023-03-01T00:00:00Z,"el Coll",29,Barri,"Comercial",10.0
2023-03-01T00:00:00Z,"Sants",18,Barri,"Equipaments",764.0
2023-03-01T00:00:00Z,"Ciutat Vella",1,Districte,"Oficina",96.0
2023-03-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Oficina",949.0
2023-03-01T00:00:00Z,"la Prosperitat",52,Barri,"Residencial",2352.0
2023-03-01T00:00:00Z,"el Fort Pienc",5,Barri,"Comercial",182.0
2023-03-01T00:00:00Z,"el Fort Pienc",5,Barri,"Turístic",414.0
2023-04-01T00:00:00Z,"la Maternitat i Sant Ramon",20,Barri,"Aparcament",1063.0
2023-04-01T00:00:00Z,"Ciutat Vella",1,Districte,"Turístic",109.0
2023-04-01T00:00:00Z,"Sant Andreu",9,Districte,"Solars",1232.0
2023-04-01T00:00:00Z,"el Raval",1,Barri,"Turístic",109.0
2023-04-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Comercial",418.0
2023-04-01T00:00:00Z,"el Clot",65,Barri,"Aparcament",165.0
2023-04-01T00:00:00Z,"Ciutat Vella",1,Districte,"No consta",237.0
2023-04-01T00:00:00Z,"les Tres Torres",24,Barri,"Oficina",56.0
2023-04-01T00:00:00Z,"les Tres Torres",24,Barri,"Residencial",2431.0
2023-04-01T00:00:00Z,"les Corts",19,Barri,"Aparcament",393.0
2023-04-01T00:00:00Z,"la Sagrera",61,Barri,"Aparcament",202.0
2023-04-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Aparcament",105.0
2023-04-01T00:00:00Z,"la Teixonera",38,Barri,"Residencial",226.0
2023-04-01T00:00:00Z,"la Marina del Prat Vermell - AEI Zona Franca",12,Barri,"Industrial",5172.0
2023-04-01T00:00:00Z,"Hostafrancs",15,Barri,"Residencial",906.0
2023-04-01T00:00:00Z,"la Sagrada Família",6,Barri,"Industrial",2188.0
2023-04-01T00:00:00Z,"Sant Andreu",60,Barri,"Aparcament",475.0
2023-04-01T00:00:00Z,"Eixample",2,Districte,"Aparcament",3645.0
2023-04-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Solars",518.0
2023-04-01T00:00:00Z,"el Clot",65,Barri,"Residencial",847.0
2023-04-01T00:00:00Z,"Canyelles",49,Barri,"Residencial",146.0
2023-04-01T00:00:00Z,"Gràcia",6,Districte,"Turístic",167.0
2023-04-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Comercial",665.0
2023-04-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Residencial",676.0
2023-04-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Comercial",50.0
2023-04-01T00:00:00Z,"Pedralbes",21,Barri,"Residencial",830.0
2023-04-01T00:00:00Z,"Navas",63,Barri,"Aparcament",164.0
2023-04-01T00:00:00Z,"Sants",18,Barri,"Residencial",3290.0
2023-04-01T00:00:00Z,"la Trinitat Nova",53,Barri,"Residencial",517.0
2023-04-01T00:00:00Z,"Barcelona",-1,Municipi,"Industrial",11976.0
2023-04-01T00:00:00Z,"la Bordeta",16,Barri,"Solars",51.0
2023-04-01T00:00:00Z,"Can Baró",34,Barri,"Aparcament",736.0
2023-04-01T00:00:00Z,"Horta",43,Barri,"No consta",80.0
2023-04-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Residencial",479.0
2023-04-01T00:00:00Z,"Sant Pere, Santa Caterina i la Ribera",4,Barri,"Residencial",5888.0
2023-04-01T00:00:00Z,"el Camp de l'Arpa del Clot",64,Barri,"Comercial",76.0
2023-04-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Residencial",635.0
2023-04-01T00:00:00Z,"Pedralbes",21,Barri,"Solars",1620.0
2023-04-01T00:00:00Z,"les Roquetes",50,Barri,"Aparcament",32.0
2023-04-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Aparcament",468.0
2023-04-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Aparcament",510.0
2023-04-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Residencial",2570.0
2023-04-01T00:00:00Z,"Horta",43,Barri,"Residencial",1025.0
2023-04-01T00:00:00Z,"Hostafrancs",15,Barri,"Industrial",202.0
2023-04-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Comercial",183.0
2023-04-01T00:00:00Z,"Sant Martí de Provençals",72,Barri,"Equipaments",41.0
2023-04-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Comercial",392.0
2023-04-01T00:00:00Z,"Sarrià",23,Barri,"Residencial",2255.0
2023-04-01T00:00:00Z,"la Vila Olímpica del Poblenou",67,Barri,"Aparcament",186.0
2023-04-01T00:00:00Z,"el Turó de la Peira",46,Barri,"Aparcament",67.0
2023-04-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Aparcament",165.0
2023-04-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Comercial",268.0
2023-04-01T00:00:00Z,"Eixample",2,Districte,"No consta",681.0
2023-04-01T00:00:00Z,"Sant Martí",10,Districte,"Industrial",1769.0
2023-04-01T00:00:00Z,"Eixample",2,Districte,"Comercial",915.0
2023-04-01T00:00:00Z,"la Dreta de l'Eixample",7,Barri,"Solars",115.0
2023-04-01T00:00:00Z,"Barcelona",-1,Municipi,"Oficina",2818.0
2023-05-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Equipaments",111.0
2023-05-01T00:00:00Z,"Porta",45,Barri,"Residencial",1265.0
2023-05-01T00:00:00Z,"Horta",43,Barri,"Aparcament",205.0
2023-05-01T00:00:00Z,"Barcelona",-1,Municipi,"Aparcament",40203.0
2023-05-01T00:00:00Z,"el Poble Sec - AEI Parc de Montjuïc",11,Barri,"Aparcament",315.0
2023-05-01T00:00:00Z,"la Sagrada Família",6,Barri,"Comercial",1048.0
2023-05-01T00:00:00Z,"la Trinitat Vella",57,Barri,"No consta",66.0
2023-05-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Residencial",11713.0
2023-05-01T00:00:00Z,"les Corts",19,Barri,"Oficina",20.0
2023-05-01T00:00:00Z,"la Trinitat Vella",57,Barri,"Oficina",35.0
2023-05-01T00:00:00Z,"Navas",63,Barri,"Comercial",2054.0
2023-05-01T00:00:00Z,"Sants - Badal",17,Barri,"Residencial",2360.0
2023-05-01T00:00:00Z,"Barcelona",-1,Municipi,"Residencial",131899.0
2023-05-01T00:00:00Z,"Vallcarca i els Penitents",28,Barri,"Residencial",1176.0
2023-05-01T00:00:00Z,"Sants",18,Barri,"Oficina",36.0
2023-05-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Residencial",258.0
2023-05-01T00:00:00Z,"el Bon Pastor",59,Barri,"Residencial",528.0
2023-05-01T00:00:00Z,"Sant Andreu",9,Districte,"Aparcament",901.0
2023-05-01T00:00:00Z,"la Bordeta",16,Barri,"Comercial",380.0
2023-05-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Solars",484.0
2023-05-01T00:00:00Z,"el Carmel",37,Barri,"Residencial",1637.0
2023-05-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Aparcament",53.0
2023-05-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Aparcament",59.0
2023-05-01T00:00:00Z,"Sarrià",23,Barri,"Aparcament",3043.0
2023-05-01T00:00:00Z,"Sant Antoni",10,Barri,"Oficina",445.0
2023-05-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Comercial",758.0
2023-05-01T00:00:00Z,"Sant Martí",10,Districte,"Industrial",1481.0
2023-05-01T00:00:00Z,"la Marina de Port",13,Barri,"Aparcament",181.0
2023-05-01T00:00:00Z,"la Sagrera",61,Barri,"Aparcament",73.0
2023-05-01T00:00:00Z,"el Poblenou",68,Barri,"Oficina",429.0
2023-05-01T00:00:00Z,"Sant Andreu",9,Districte,"Comercial",2615.0
2023-05-01T00:00:00Z,"la Nova Esquerra de l'Eixample",9,Barri,"Residencial",3248.0
2023-05-01T00:00:00Z,"Sant Andreu",9,Districte,"Oficina",370.0
2023-05-01T00:00:00Z,"Sants",18,Barri,"Residencial",3667.0
2023-05-01T00:00:00Z,"Eixample",2,Districte,"Residencial",28440.0
2023-05-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Residencial",2052.0
2023-05-01T00:00:00Z,"el Clot",65,Barri,"Comercial",439.0
2023-05-01T00:00:00Z,"Sarrià-Sant Gervasi",5,Districte,"Residencial",14519.0
2023-05-01T00:00:00Z,"la Prosperitat",52,Barri,"Aparcament",81.0
2023-05-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Residencial",12761.0
2023-05-01T00:00:00Z,"Eixample",2,Districte,"Turístic",5021.0
2023-05-01T00:00:00Z,"el Bon Pastor",59,Barri,"Aparcament",32.0
2023-05-01T00:00:00Z,"Sant Antoni",10,Barri,"Residencial",3256.0
2023-05-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Residencial",512.0
2023-05-01T00:00:00Z,"Sants",18,Barri,"Industrial",783.0
2023-05-01T00:00:00Z,"la Font d'en Fargues",36,Barri,"Residencial",1067.0
2023-05-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Residencial",2076.0
2023-05-01T00:00:00Z,"la Marina de Port",13,Barri,"Residencial",1427.0
2023-05-01T00:00:00Z,"Porta",45,Barri,"Aparcament",166.0
2023-06-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Aparcament",700.0
2023-06-01T00:00:00Z,"Hostafrancs",15,Barri,"Equipaments",71.0
2023-06-01T00:00:00Z,"Vilapicina i la Torre Llobeta",44,Barri,"Aparcament",209.0
2023-06-01T00:00:00Z,"Gràcia",6,Districte,"Comercial",2427.0
2023-06-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Comercial",1172.0
2023-06-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Comercial",2824.0
2023-06-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Residencial",2561.0
2023-06-01T00:00:00Z,"Provençals del Poblenou",71,Barri,"Aparcament",111.0
2023-06-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Residencial",942.0
2023-06-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Solars",128.0
2023-06-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Residencial",1510.0
2023-06-01T00:00:00Z,"Sants - Badal",17,Barri,"Aparcament",11275.0
2023-06-01T00:00:00Z,"Barcelona",-1,Municipi,"No consta",574.0
2023-06-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Residencial",15376.0
2023-06-01T00:00:00Z,"la Bordeta",16,Barri,"Aparcament",220.0
2023-06-01T00:00:00Z,"Sant Andreu",9,Districte,"No consta",377.0
2023-06-01T00:00:00Z,"Vallvidrera, el Tibidabo i les Planes",22,Barri,"Residencial",646.0
2023-06-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Aparcament",237.0
2023-06-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Aparcament",805.0
2023-06-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Aparcament",273.0
2023-06-01T00:00:00Z,"Ciutat Vella",1,Districte,"Turístic",5849.0
2023-06-01T00:00:00Z,"Sant Martí",10,Districte,"Industrial",679.0
2023-06-01T00:00:00Z,"Sant Andreu",9,Districte,"Comercial",1248.0
2023-06-01T00:00:00Z,"Navas",63,Barri,"Comercial",118.0
2023-06-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Aparcament",456.0
2023-06-01T00:00:00Z,"el Guinardó",35,Barri,"Oficina",262.0
2023-06-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Aparcament",12516.0
2023-06-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Residencial",1914.0
2023-06-01T00:00:00Z,"Pedralbes",21,Barri,"Residencial",3901.0
2023-06-01T00:00:00Z,"el Clot",65,Barri,"Residencial",514.0
2023-06-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Residencial",2780.0
2023-06-01T00:00:00Z,"la Vila de Gràcia",31,Barri,"Residencial",4548.0
2023-06-01T00:00:00Z,"Navas",63,Barri,"Residencial",1331.0
2023-06-01T00:00:00Z,"la Salut",30,Barri,"Aparcament",124.0
2023-06-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Oficina",335.0
2023-06-01T00:00:00Z,"Les Corts",4,Districte,"Equipaments",1529.0
2023-06-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"No consta",76.0
2023-06-01T00:00:00Z,"Eixample",2,Districte,"Aparcament",9150.0
2023-06-01T00:00:00Z,"l'Antiga Esquerra de l'Eixample",8,Barri,"Solars",55.0
2023-06-01T00:00:00Z,"Ciutat Meridiana",55,Barri,"Comercial",43.0
2023-06-01T00:00:00Z,"la Salut",30,Barri,"Residencial",530.0
2023-06-01T00:00:00Z,"el Poblenou",68,Barri,"Comercial",439.0
2023-06-01T00:00:00Z,"Sants - Badal",17,Barri,"Equipaments",58.0
2023-06-01T00:00:00Z,"Porta",45,Barri,"Residencial",357.0
2023-06-01T00:00:00Z,"Sants-Montjuïc",3,Districte,"Aparcament",13489.0
2023-07-01T00:00:00Z,"el Baix Guinardó",33,Barri,"Aparcament",174.0
2023-07-01T00:00:00Z,"Navas",63,Barri,"Comercial",218.0
2023-07-01T00:00:00Z,"Sants - Badal",17,Barri,"Comercial",877.0
2023-07-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Comercial",90.0
2023-07-01T00:00:00Z,"Horta-Guinardó",7,Districte,"Residencial",12599.0
2023-07-01T00:00:00Z,"Sant Martí",10,Districte,"Comercial",1742.0
2023-07-01T00:00:00Z,"Nou Barris",8,Districte,"Equipaments",2620.0
2023-07-01T00:00:00Z,"el Poblenou",68,Barri,"Comercial",648.0
2023-07-01T00:00:00Z,"el Guinardó",35,Barri,"Aparcament",811.0
2023-07-01T00:00:00Z,"el Putxet i el Farró",27,Barri,"Comercial",485.0
2023-07-01T00:00:00Z,"el Barri Gòtic",2,Barri,"Comercial",477.0
2023-07-01T00:00:00Z,"la Font de la Guatlla",14,Barri,"Aparcament",117.0
2023-07-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Residencial",3609.0
2023-07-01T00:00:00Z,"la Sagrada Família",6,Barri,"Residencial",3751.0
2023-07-01T00:00:00Z,"Gràcia",6,Districte,"Comercial",398.0
2023-07-01T00:00:00Z,"Les Corts",4,Districte,"Solars",928.0
2023-07-01T00:00:00Z,"Diagonal Mar i el Front Marítim del Poblenou",69,Barri,"Residencial",1509.0
2023-07-01T00:00:00Z,"Verdun",51,Barri,"Aparcament",116.0
2023-07-01T00:00:00Z,"la Guineueta",48,Barri,"Aparcament",5225.0
2023-07-01T00:00:00Z,"el Camp d'en Grassot i Gràcia Nova",32,Barri,"Residencial",2779.0
2023-07-01T00:00:00Z,"el Coll",29,Barri,"Aparcament",26.0
2023-07-01T00:00:00Z,"la Sagrera",61,Barri,"Equipaments",518.0
2023-07-01T00:00:00Z,"el Raval",1,Barri,"Equipaments",2931.0
2023-07-01T00:00:00Z,"el Parc i la Llacuna del Poblenou",66,Barri,"Residencial",1924.0
2023-07-01T00:00:00Z,"el Fort Pienc",5,Barri,"Equipaments",412.0
2023-07-01T00:00:00Z,"la Verneda i la Pau",73,Barri,"Comercial",86.0
2023-07-01T00:00:00Z,"el Clot",65,Barri,"Aparcament",146.0
2023-07-01T00:00:00Z,"el Fort Pienc",5,Barri,"Aparcament",1347.0
2023-07-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Turístic",292.0
2023-07-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Oficina",183.0
2023-07-01T00:00:00Z,"el Congrés i els Indians",62,Barri,"Comercial",2264.0
2023-07-01T00:00:00Z,"Nou Barris",8,Districte,"Comercial",2687.0
2023-07-01T00:00:00Z,"Sant Gervasi - Galvany",26,Barri,"Comercial",583.0
2023-07-01T00:00:00Z,"la Marina del Prat Vermell - AEI Zona Franca",12,Barri,"Oficina",757.0
